url,categoria,nombre,variante,sku,precio_lista,precio_transferencia,stock,disponible,descripcion,imagen
https://carlosisla.com.ar/productos/planchuela,Siderometalúrgico > Perfiles Herrero > Planchuelas,Planchuela,4x1/2,005141,276726.26,249053.63,102,True,"Comprá online Planchuela por $8.780,47. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8901-203d08ecf9050c386c16806913635974-1024-1024.webp
https://carlosisla.com.ar/productos/planchuela,Siderometalúrgico > Perfiles Herrero > Planchuelas,Planchuela,4x1/4,005142,147730.17,132957.15,30,True,"Comprá online Planchuela por $8.780,47. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8901-203d08ecf9050c386c16806913635974-1024-1024.webp
https://carlosisla.com.ar/productos/planchuela,Siderometalúrgico > Perfiles Herrero > Planchuelas,Planchuela,4x1/8,005143,108511.37,97660.23,0,False,"Comprá online Planchuela por $8.780,47. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8901-203d08ecf9050c386c16806913635974-1024-1024.webp
https://carlosisla.com.ar/productos/planchuela,Siderometalúrgico > Perfiles Herrero > Planchuelas,Planchuela,4x3/16,005144,122080.53,109872.48,7,True,"Comprá online Planchuela por $8.780,47. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8901-203d08ecf9050c386c16806913635974-1024-1024.webp
https://carlosisla.com.ar/productos/planchuela,Siderometalúrgico > Perfiles Herrero > Planchuelas,Planchuela,4x3/8,005145,229042.67,206138.4,17,True,"Comprá online Planchuela por $8.780,47. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8901-203d08ecf9050c386c16806913635974-1024-1024.webp
https://carlosisla.com.ar/productos/planchuela,Siderometalúrgico > Perfiles Herrero > Planchuelas,Planchuela,4x5/16,005146,212447.32,191202.59,81,True,"Comprá online Planchuela por $8.780,47. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8901-203d08ecf9050c386c16806913635974-1024-1024.webp
https://carlosisla.com.ar/productos/planchuela,Siderometalúrgico > Perfiles Herrero > Planchuelas,Planchuela,5x1/2,005247,379231.76,341308.58,60,True,"Comprá online Planchuela por $8.780,47. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8901-203d08ecf9050c386c16806913635974-1024-1024.webp
https://carlosisla.com.ar/productos/planchuela,Siderometalúrgico > Perfiles Herrero > Planchuelas,Planchuela,5x3/16,005148,207716.76,186945.08,30,True,"Comprá online Planchuela por $8.780,47. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8901-203d08ecf9050c386c16806913635974-1024-1024.webp
https://carlosisla.com.ar/productos/planchuela,Siderometalúrgico > Perfiles Herrero > Planchuelas,Planchuela,5x3/8,005149,255663.74,230097.37,33,True,"Comprá online Planchuela por $8.780,47. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8901-203d08ecf9050c386c16806913635974-1024-1024.webp
https://carlosisla.com.ar/productos/planchuela,Siderometalúrgico > Perfiles Herrero > Planchuelas,Planchuela,5x5/8,005150,426649.04,383984.14,86,True,"Comprá online Planchuela por $8.780,47. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8901-203d08ecf9050c386c16806913635974-1024-1024.webp
https://carlosisla.com.ar/productos/planchuela,Siderometalúrgico > Perfiles Herrero > Planchuelas,Planchuela,5x3/4,005180/B,595776.45,536198.81,40,True,"Comprá online Planchuela por $8.780,47. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8901-203d08ecf9050c386c16806913635974-1024-1024.webp
https://carlosisla.com.ar/productos/planchuela,Siderometalúrgico > Perfiles Herrero > Planchuelas,Planchuela,1 3/4x1/4,005118,55902.41,50312.17,175,True,"Comprá online Planchuela por $8.780,47. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8901-203d08ecf9050c386c16806913635974-1024-1024.webp
https://carlosisla.com.ar/productos/angulos1,Siderometalúrgico > Perfiles Herrero > Ángulos,Angulos,5/8x1/8,005204,18235.69,16412.12,1030,True,"Comprá online Angulos por $13.885,56. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8903-5c3d95427ca98c82cc16806913843811-1024-1024.webp
https://carlosisla.com.ar/productos/angulos1,Siderometalúrgico > Perfiles Herrero > Ángulos,Angulos,3/4x1/8,005205,20243.84,18219.46,557,True,"Comprá online Angulos por $13.885,56. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8903-5c3d95427ca98c82cc16806913843811-1024-1024.webp
https://carlosisla.com.ar/productos/angulos1,Siderometalúrgico > Perfiles Herrero > Ángulos,Angulos,7/8x1/8,005206,24272.19,21844.97,3234,True,"Comprá online Angulos por $13.885,56. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8903-5c3d95427ca98c82cc16806913843811-1024-1024.webp
https://carlosisla.com.ar/productos/angulos1,Siderometalúrgico > Perfiles Herrero > Ángulos,Angulos,1x1/8,005207,26477.56,23829.8,933,True,"Comprá online Angulos por $13.885,56. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8903-5c3d95427ca98c82cc16806913843811-1024-1024.webp
https://carlosisla.com.ar/productos/angulos1,Siderometalúrgico > Perfiles Herrero > Ángulos,Angulos,1 1/4x1/8,005208,34393.68,30954.31,2912,True,"Comprá online Angulos por $13.885,56. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8903-5c3d95427ca98c82cc16806913843811-1024-1024.webp
https://carlosisla.com.ar/productos/angulos1,Siderometalúrgico > Perfiles Herrero > Ángulos,Angulos,1 1/2x1/8,005209,40845.4,36760.86,549,True,"Comprá online Angulos por $13.885,56. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8903-5c3d95427ca98c82cc16806913843811-1024-1024.webp
https://carlosisla.com.ar/productos/angulos1,Siderometalúrgico > Perfiles Herrero > Ángulos,Angulos,1 3/4x1/8,005210,47297.11,42567.4,1627,True,"Comprá online Angulos por $13.885,56. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8903-5c3d95427ca98c82cc16806913843811-1024-1024.webp
https://carlosisla.com.ar/productos/angulos1,Siderometalúrgico > Perfiles Herrero > Ángulos,Angulos,2x1/8,005211,55661.19,50095.07,1182,True,"Comprá online Angulos por $13.885,56. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8903-5c3d95427ca98c82cc16806913843811-1024-1024.webp
https://carlosisla.com.ar/productos/angulos1,Siderometalúrgico > Perfiles Herrero > Ángulos,Angulos,1x3/16,005223,37121.29,33409.16,1514,True,"Comprá online Angulos por $13.885,56. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8903-5c3d95427ca98c82cc16806913843811-1024-1024.webp
https://carlosisla.com.ar/productos/angulos1,Siderometalúrgico > Perfiles Herrero > Ángulos,Angulos,1 1/4x3/16,005224,47599.74,42839.77,2863,True,"Comprá online Angulos por $13.885,56. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8903-5c3d95427ca98c82cc16806913843811-1024-1024.webp
https://carlosisla.com.ar/productos/angulos1,Siderometalúrgico > Perfiles Herrero > Ángulos,Angulos,1 1/2x3/16,005225,58623.53,52761.18,931,True,"Comprá online Angulos por $13.885,56. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8903-5c3d95427ca98c82cc16806913843811-1024-1024.webp
https://carlosisla.com.ar/productos/angulos1,Siderometalúrgico > Perfiles Herrero > Ángulos,Angulos,1 3/4x3/16,005226,70691.75,63622.58,350,True,"Comprá online Angulos por $13.885,56. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8903-5c3d95427ca98c82cc16806913843811-1024-1024.webp
https://carlosisla.com.ar/productos/angulos1,Siderometalúrgico > Perfiles Herrero > Ángulos,Angulos,2x3/16,005227,77098.74,69388.87,242,True,"Comprá online Angulos por $13.885,56. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8903-5c3d95427ca98c82cc16806913843811-1024-1024.webp
https://carlosisla.com.ar/productos/angulos1,Siderometalúrgico > Perfiles Herrero > Ángulos,Angulos,2 1/2x3/16,005228,96802.8,87122.52,73,True,"Comprá online Angulos por $13.885,56. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8903-5c3d95427ca98c82cc16806913843811-1024-1024.webp
https://carlosisla.com.ar/productos/angulos1,Siderometalúrgico > Perfiles Herrero > Ángulos,Angulos,1 1/2x1/4,005233,74242.59,66818.33,434,True,"Comprá online Angulos por $13.885,56. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8903-5c3d95427ca98c82cc16806913843811-1024-1024.webp
https://carlosisla.com.ar/productos/angulos1,Siderometalúrgico > Perfiles Herrero > Ángulos,Angulos,2x1/4,005234,100056.59,90050.93,1037,True,"Comprá online Angulos por $13.885,56. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8903-5c3d95427ca98c82cc16806913843811-1024-1024.webp
https://carlosisla.com.ar/productos/angulos1,Siderometalúrgico > Perfiles Herrero > Ángulos,Angulos,2 1/4x1/4,005235,121146.02,109031.42,301,True,"Comprá online Angulos por $13.885,56. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8903-5c3d95427ca98c82cc16806913843811-1024-1024.webp
https://carlosisla.com.ar/productos/angulos1,Siderometalúrgico > Perfiles Herrero > Ángulos,Angulos,2 1/2x1/4,005236,126393.64,113754.28,191,True,"Comprá online Angulos por $13.885,56. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8903-5c3d95427ca98c82cc16806913843811-1024-1024.webp
https://carlosisla.com.ar/productos/angulos1,Siderometalúrgico > Perfiles Herrero > Ángulos,Angulos,3x1/4,005237,195032.69,175529.42,19,True,"Comprá online Angulos por $13.885,56. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8903-5c3d95427ca98c82cc16806913843811-1024-1024.webp
https://carlosisla.com.ar/productos/angulos1,Siderometalúrgico > Perfiles Herrero > Ángulos,Angulos,3x5/16,005244,451469.32,406322.39,83,True,"Comprá online Angulos por $13.885,56. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8903-5c3d95427ca98c82cc16806913843811-1024-1024.webp
https://carlosisla.com.ar/productos/angulos1,Siderometalúrgico > Perfiles Herrero > Ángulos,Angulos,3 1/2x5/16,005245,547255.8,492530.22,50,True,"Comprá online Angulos por $13.885,56. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8903-5c3d95427ca98c82cc16806913843811-1024-1024.webp
https://carlosisla.com.ar/productos/angulos1,Siderometalúrgico > Perfiles Herrero > Ángulos,Angulos,2 1/4x3/16,005227/A,91300.49,82170.44,366,True,"Comprá online Angulos por $13.885,56. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8903-5c3d95427ca98c82cc16806913843811-1024-1024.webp
https://carlosisla.com.ar/productos/angulos1,Siderometalúrgico > Perfiles Herrero > Ángulos,Angulos,4x3/8,005246/E,706371.9,635734.71,26,True,"Comprá online Angulos por $13.885,56. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8903-5c3d95427ca98c82cc16806913843811-1024-1024.webp
https://carlosisla.com.ar/productos/angulos1,Siderometalúrgico > Perfiles Herrero > Ángulos,Angulos,4x5/16,005245/A,594629.45,535166.51,29,True,"Comprá online Angulos por $13.885,56. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8903-5c3d95427ca98c82cc16806913843811-1024-1024.webp
https://carlosisla.com.ar/productos/angulos1,Siderometalúrgico > Perfiles Herrero > Ángulos,Angulos,3 1/2x3/8,005245/B,630174.75,567157.28,73,True,"Comprá online Angulos por $13.885,56. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8903-5c3d95427ca98c82cc16806913843811-1024-1024.webp
https://carlosisla.com.ar/productos/angulos1,Siderometalúrgico > Perfiles Herrero > Ángulos,Angulos,1/2x1/8,005204/A,13885.56,12497.0,3391,True,"Comprá online Angulos por $13.885,56. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8903-5c3d95427ca98c82cc16806913843811-1024-1024.webp
